,hex_id,U-Bahn,S-Bahn,DB,R-Bahn,Bus,rank,population,under_18s,share_under_18s,65yo_and_older,share_65yo_and_older,foreigners,share_foreigners,pop_w_migration_bg,share_pop_w_migration_bg,under_18_mig_bg,share_under_18_mig_bg,hh,ppl_per_hh,single_per_hh,share_single_per_hh,hh_w_chld,share_hh_w_chld,sngl_parent,share_sngl_parent,area_km,pop_dnsty,births,deaths,immigration,moving_away,migr_balance,social_insur,employment_rate,unemployed,share_unemployed,yng_unemployed,share_yng_unemployed,old_unemployed,share_old_unemployed,sgb_2,share_sgb_2,under_15_min_security,share_under_15_min_security,community_of_needs_sgb_2,taxpayers,total_income_per_taxpayer,residental_bldngs,apartments,ready_to_move_apt,apt_in_houses,share_apt_in_houses,apt_size,living_space_per_inhab,social_housing,share_social_housing,land_prices,kita_preschool,primary_schools,share_high_school_stud,doctors,practitioners,dentists,pharmacies,private_cars,car_density,geometry,counts
226,891f1530c1bffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[10.0068450371577, 53.48374379621905], [10.007053679724336, 53.48214899970729], [10.009677932600379, 53.48157818367239], [10.012093657023128, 53.48260215278932], [10.011885133108883, 53.484196964883225], [10.00926076611625, 53.48476779227943], [10.0068450371577, 53.48374379621905]]]}",1
227,891f1530c2bffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[10.022590720376703, 53.48031803008631], [10.022798976561182, 53.478723058716994], [10.025423141193206, 53.47815182476721], [10.027839163690672, 53.47917555080736], [10.027631026178938, 53.48077053774192], [10.025006747493805, 53.481341783072494], [10.022590720376703, 53.48031803008631]]]}",1
228,891f1530c33ffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[10.021965891048135, 53.48510268793577], [10.022174177620931, 53.483507844696526], [10.024798535454952, 53.48293669816059], [10.027214720785055, 53.48396038348049], [10.027006552901376, 53.48555524228289], [10.024382080995267, 53.48612640020358], [10.021965891048135, 53.48510268793577]]]}",1
229,891f1530c4bffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[10.000224859580001, 53.475886843969796], [10.000433634411825, 53.47429187866445], [10.003057544950916, 53.47372109667832], [10.005472794765076, 53.47474526865513], [10.005264138542689, 53.47634024955518], [10.002640113893392, 53.476911042885035], [10.000224859580001, 53.475886843969796]]]}",1
230,891f1530c57ffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[10.004638108992518, 53.48112493601831], [10.00484679565714, 53.47953008323759], [10.007470934418766, 53.47895927855812], [10.009886500626962, 53.47998331530533], [10.009677932600379, 53.48157818367239], [10.007053679724336, 53.48214899970729], [10.004638108992518, 53.48112493601831]]]}",1
231,891f1530c67ffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[10.020383107645387, 53.47769923807487], [10.020591407965867, 53.476104210428716], [10.023215458546932, 53.47553298785391], [10.02563132285524, 53.476556781551665], [10.025423141193206, 53.47815182476721], [10.022798976561182, 53.478723058716994], [10.020383107645387, 53.47769923807487]]]}",1
232,891f1530c8bffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[10.006219048571385, 53.48852792949322], [10.00642772158199, 53.486933261112846], [10.009052167657213, 53.48636253251779], [10.011468054854191, 53.487386460939256], [10.01125950051231, 53.488981144899746], [10.00863494030149, 53.48955188486004], [10.006219048571385, 53.48852792949322]]]}",1
233,891f1530c93ffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[10.00559296863999, 53.493311678358516], [10.005801672101153, 53.49171713811689], [10.00842631140336, 53.49114649696231], [10.010842361395794, 53.49217038468159], [10.010633776619684, 53.49376494050129], [10.008009023162854, 53.49433559302503], [10.00559296863999, 53.493311678358516]]]}",1
234,891f1530c97ffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[10.010633776619684, 53.49376494050129], [10.010842361395794, 53.49217038468159], [10.01346703574428, 53.491599633350205], [10.015883239453206, 53.49262342646295], [10.01567477337442, 53.494217997854385], [10.013049984886129, 53.494788760562734], [10.010633776619684, 53.49376494050129]]]}",1
235,891f1530c9bffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[10.003385775852776, 53.49069315580452], [10.003594523421654, 53.48909855928451], [10.006219048571385, 53.48852792949322], [10.00863494030149, 53.48955188486004], [10.00842631140336, 53.49114649696231], [10.005801672101153, 53.49171713811689], [10.003385775852776, 53.49069315580452]]]}",1
236,891f1530cabffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[10.01913309295988, 53.48726850706244], [10.01934145407336, 53.48567373567449], [10.021965891048135, 53.48510268793577], [10.024382080995267, 53.48612640020358], [10.02417383857295, 53.48772118715685], [10.021549287509131, 53.48829224627835], [10.01913309295988, 53.48726850706244]]]}",1
237,891f1530cb3ffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[10.018507948808125, 53.4920525649476], [10.018716340328005, 53.4904579216998], [10.021340970541424, 53.48988696138008], [10.02375732333976, 53.49091063292279], [10.023549050527397, 53.49250529173387], [10.02092430620594, 53.4930762634403], [10.018507948808125, 53.4920525649476]]]}",1
238,891f1530d07ffff,0,0,0,0,1,0,514.0,76.0,14.78599222,116.0,22.56809339,16.0,3.112840467,35.0,6.8627450979999995,7.0,9.333333332999999,246.0,2.085365854,91.0,36.99186992,46.0,18.69918699,10.0,21.73913043,3.4192225919999997,150.3265687,3.0,2.0,42.0,35.0,7.0,200.0,59.2,7.0,2.071005917,0.0,0.0,5.0,7.8125,9.0,1.750972763,0.0,0.0,7.0,261.0,35255.0,115.0,212.0,4.0,118.0,55.66037736,107.4858491,44.33268482,0.0,0.0,240.0,0.0,0.0,42.85714286,0.0,0.0,0.0,0.0,300.0,583.6575875,"{'type': 'Polygon', 'coordinates': [[[10.052212688305294, 53.48781494140286], [10.052420262559794, 53.486220004879584], [10.055044829233802, 53.48564819714878], [10.05746193563308, 53.486671314511106], [10.057254480141133, 53.48826626655958], [10.054629799484093, 53.488838085721916], [10.052212688305294, 53.48781494140286]]]}",1
239,891f1530d4fffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[10.040544372433565, 53.47950835611305], [10.040752198046741, 53.47791326622731], [10.04337638803251, 53.4773416029496], [10.04579286639355, 53.4783650181528], [10.045585159487821, 53.47996012358262], [10.042960855510362, 53.48053179826652], [10.040544372433565, 53.47950835611305]]]}",1
240,891f1530d63ffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[10.050626134749958, 53.480411686195], [10.050833722936064, 53.47881656522745], [10.053457982385103, 53.47824468155549], [10.055874767606763, 53.47926790743069], [10.055667298152512, 53.48086304392965], [10.053042924741503, 53.48143493902337], [10.050626134749958, 53.480411686195]]]}",1
241,891f1530d8fffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[10.046547944991966, 53.492147918011185], [10.046755668309876, 53.490553125167075], [10.049380393557573, 53.48998151502532], [10.051797509501005, 53.491004686301366], [10.051589904949742, 53.492599494674906], [10.048965065685154, 53.49317111624436], [10.046547944991966, 53.492147918011185]]]}",1
242,891f1530e0bffff,0,0,0,0,1,0,25860.0,4081.0,15.78112916,2807.0,10.8546017,10238.0,39.59010054,15255.0,58.8996139,3306.0,81.26843658,14607.0,1.684671733,8986.0,61.51845006,2294.0,15.70479907,694.0,30.25283348,3.990648399,6480.149944,377.0,162.0,5108.0,5561.0,-453.0,9910.0,51.8,1417.0,7.246969774,121.0,2.9290728639999997,191.0,8.871342313,4689.0,18.13225058,1374.0,39.25714286,2356.0,9499.0,20773.0,1586.0,12799.0,164.0,284.0,2.218923353,60.26744277,29.82842227,1171.0,9.149152277999999,286.0,16.0,0.0,24.36594203,178.0,34.0,62.0,12.0,4850.0,187.5483372,"{'type': 'Polygon', 'coordinates': [[[9.994233193001529, 53.463243246726826], [9.994442069545928, 53.46164798457223], [9.997065444709701, 53.46107714911932], [9.999480057410702, 53.46210156450019], [9.999271299416543, 53.46369684226405], [9.99664781016789, 53.464267689039175], [9.994233193001529, 53.463243246726826]]]}",1
243,891f1530e0fffff,0,0,0,0,1,0,1723.0,408.0,23.67962855,256.0,14.85780615,507.0,29.42542078,718.0,41.74418605,252.0,62.06896552,730.0,2.2082191780000002,296.0,40.54794521,176.0,24.10958904,30.0,17.04545455,10.07031969,171.0968523,17.0,13.0,239.0,220.0,19.0,586.0,52.5,52.0,4.585537919,7.0,3.03030303,8.0,3.8834951460000005,278.0,16.13464887,113.0,33.93393393,91.0,693.0,32295.0,431.0,567.0,1.0,468.0,82.53968254,102.8024691,33.82994777,0.0,0.0,484.0,0.0,1.0,25.18518519,0.0,0.0,0.0,0.0,706.0,409.7504353,"{'type': 'Polygon', 'coordinates': [[[9.999271299416543, 53.46369684226405], [9.999480057410702, 53.46210156450019], [10.002103467678808, 53.46153061894273], [10.004518234019642, 53.462554939820514], [10.004309594587994, 53.464150233187354], [10.001686070249795, 53.46472119007483], [9.999271299416543, 53.46369684226405]]]}",1
244,891f1530e17ffff,0,0,0,0,1,0,1723.0,408.0,23.67962855,256.0,14.85780615,507.0,29.42542078,718.0,41.74418605,252.0,62.06896552,730.0,2.2082191780000002,296.0,40.54794521,176.0,24.10958904,30.0,17.04545455,10.07031969,171.0968523,17.0,13.0,239.0,220.0,19.0,586.0,52.5,52.0,4.585537919,7.0,3.03030303,8.0,3.8834951460000005,278.0,16.13464887,113.0,33.93393393,91.0,693.0,32295.0,431.0,567.0,1.0,468.0,82.53968254,102.8024691,33.82994777,0.0,0.0,484.0,0.0,1.0,25.18518519,0.0,0.0,0.0,0.0,706.0,409.7504353,"{'type': 'Polygon', 'coordinates': [[[9.998644964535183, 53.46848241936185], [9.998853752979544, 53.46688726969572], [10.001477356315151, 53.46631641159252], [10.00389228529232, 53.46734069182288], [10.003683615426832, 53.46893585708993], [10.001059898002078, 53.469506726527065], [9.998644964535183, 53.46848241936185]]]}",1
245,891f1530e2bffff,0,0,0,0,1,0,1723.0,408.0,23.67962855,256.0,14.85780615,507.0,29.42542078,718.0,41.74418605,252.0,62.06896552,730.0,2.2082191780000002,296.0,40.54794521,176.0,24.10958904,30.0,17.04545455,10.07031969,171.0968523,17.0,13.0,239.0,220.0,19.0,586.0,52.5,52.0,4.585537919,7.0,3.03030303,8.0,3.8834951460000005,278.0,16.13464887,113.0,33.93393393,91.0,693.0,32295.0,431.0,567.0,1.0,468.0,82.53968254,102.8024691,33.82994777,0.0,0.0,484.0,0.0,1.0,25.18518519,0.0,0.0,0.0,0.0,706.0,409.7504353,"{'type': 'Polygon', 'coordinates': [[[10.00714167935232, 53.46198388415136], [10.00735024428773, 53.460388518937776], [10.009973610606787, 53.459817364489574], [10.012388526025555, 53.46084156391655], [10.012180079662883, 53.462436944724615], [10.009556599305427, 53.46300811051262], [10.00714167935232, 53.46198388415136]]]}",1
246,891f1530e3bffff,0,0,0,0,1,0,1723.0,408.0,23.67962855,256.0,14.85780615,507.0,29.42542078,718.0,41.74418605,252.0,62.06896552,730.0,2.2082191780000002,296.0,40.54794521,176.0,24.10958904,30.0,17.04545455,10.07031969,171.0968523,17.0,13.0,239.0,220.0,19.0,586.0,52.5,52.0,4.585537919,7.0,3.03030303,8.0,3.8834951460000005,278.0,16.13464887,113.0,33.93393393,91.0,693.0,32295.0,431.0,567.0,1.0,468.0,82.53968254,102.8024691,33.82994777,0.0,0.0,484.0,0.0,1.0,25.18518519,0.0,0.0,0.0,0.0,706.0,409.7504353,"{'type': 'Polygon', 'coordinates': [[[10.004309594587994, 53.464150233187354], [10.004518234019642, 53.462554939820514], [10.00714167935232, 53.46198388415136], [10.009556599305427, 53.46300811051262], [10.00934807844855, 53.46460341947609], [10.006724519060562, 53.465174486483065], [10.004309594587994, 53.464150233187354]]]}",1
247,891f1530e47ffff,0,0,0,0,1,0,25860.0,4081.0,15.78112916,2807.0,10.8546017,10238.0,39.59010054,15255.0,58.8996139,3306.0,81.26843658,14607.0,1.684671733,8986.0,61.51845006,2294.0,15.70479907,694.0,30.25283348,3.990648399,6480.149944,377.0,162.0,5108.0,5561.0,-453.0,9910.0,51.8,1417.0,7.246969774,121.0,2.9290728639999997,191.0,8.871342313,4689.0,18.13225058,1374.0,39.25714286,2356.0,9499.0,20773.0,1586.0,12799.0,164.0,284.0,2.218923353,60.26744277,29.82842227,1171.0,9.149152277999999,286.0,16.0,0.0,24.36594203,178.0,34.0,62.0,12.0,4850.0,187.5483372,"{'type': 'Polygon', 'coordinates': [[[9.992027610512274, 53.460623474701784], [9.992236531092395, 53.45902815630963], [9.99485979217341, 53.45845733217307], [9.99727424675385, 53.45948181511369], [9.997065444709701, 53.46107714911932], [9.994442069545928, 53.46164798457223], [9.992027610512274, 53.460623474701784]]]}",1
248,891f1530e4bffff,0,0,0,0,2,0,25860.0,4081.0,15.78112916,2807.0,10.8546017,10238.0,39.59010054,15255.0,58.8996139,3306.0,81.26843658,14607.0,1.684671733,8986.0,61.51845006,2294.0,15.70479907,694.0,30.25283348,3.990648399,6480.149944,377.0,162.0,5108.0,5561.0,-453.0,9910.0,51.8,1417.0,7.246969774,121.0,2.9290728639999997,191.0,8.871342313,4689.0,18.13225058,1374.0,39.25714286,2356.0,9499.0,20773.0,1586.0,12799.0,164.0,284.0,2.218923353,60.26744277,29.82842227,1171.0,9.149152277999999,286.0,16.0,0.0,24.36594203,178.0,34.0,62.0,12.0,4850.0,187.5483372,"{'type': 'Polygon', 'coordinates': [[[9.984784857040324, 53.45754962105607], [9.984993940155954, 53.45595426205478], [9.987617051982696, 53.45538355931048], [9.990031194785983, 53.456408204266154], [9.989822230179772, 53.458003578891415], [9.9871990042576, 53.45857429293837], [9.984784857040324, 53.45754962105607]]]}",2
249,891f1530e4fffff,0,1,0,0,1,10,25860.0,4081.0,15.78112916,2807.0,10.8546017,10238.0,39.59010054,15255.0,58.8996139,3306.0,81.26843658,14607.0,1.684671733,8986.0,61.51845006,2294.0,15.70479907,694.0,30.25283348,3.990648399,6480.149944,377.0,162.0,5108.0,5561.0,-453.0,9910.0,51.8,1417.0,7.246969774,121.0,2.9290728639999997,191.0,8.871342313,4689.0,18.13225058,1374.0,39.25714286,2356.0,9499.0,20773.0,1586.0,12799.0,164.0,284.0,2.218923353,60.26744277,29.82842227,1171.0,9.149152277999999,286.0,16.0,0.0,24.36594203,178.0,34.0,62.0,12.0,4850.0,187.5483372,"{'type': 'Polygon', 'coordinates': [[[9.989822230179772, 53.458003578891415], [9.990031194785983, 53.456408204266154], [9.992654341786372, 53.455837391440085], [9.995068638257951, 53.456861941930164], [9.99485979217341, 53.45845733217307], [9.992236531092395, 53.45902815630963], [9.989822230179772, 53.458003578891415]]]}",15
250,891f1530e5bffff,0,0,0,0,1,0,25860.0,4081.0,15.78112916,2807.0,10.8546017,10238.0,39.59010054,15255.0,58.8996139,3306.0,81.26843658,14607.0,1.684671733,8986.0,61.51845006,2294.0,15.70479907,694.0,30.25283348,3.990648399,6480.149944,377.0,162.0,5108.0,5561.0,-453.0,9910.0,51.8,1417.0,7.246969774,121.0,2.9290728639999997,191.0,8.871342313,4689.0,18.13225058,1374.0,39.25714286,2356.0,9499.0,20773.0,1586.0,12799.0,164.0,284.0,2.218923353,60.26744277,29.82842227,1171.0,9.149152277999999,286.0,16.0,0.0,24.36594203,178.0,34.0,62.0,12.0,4850.0,187.5483372,"{'type': 'Polygon', 'coordinates': [[[9.981952508701566, 53.459715512166916], [9.982161666316795, 53.45812022502066], [9.984784857040324, 53.45754962105607], [9.9871990042576, 53.45857429293837], [9.986989965153816, 53.46016959571077], [9.984366660318013, 53.46074021097608], [9.981952508701566, 53.459715512166916]]]}",1
251,891f1530e6bffff,0,0,0,0,1,0,1723.0,408.0,23.67962855,256.0,14.85780615,507.0,29.42542078,718.0,41.74418605,252.0,62.06896552,730.0,2.2082191780000002,296.0,40.54794521,176.0,24.10958904,30.0,17.04545455,10.07031969,171.0968523,17.0,13.0,239.0,220.0,19.0,586.0,52.5,52.0,4.585537919,7.0,3.03030303,8.0,3.8834951460000005,278.0,16.13464887,113.0,33.93393393,91.0,693.0,32295.0,431.0,567.0,1.0,468.0,82.53968254,102.8024691,33.82994777,0.0,0.0,484.0,0.0,1.0,25.18518519,0.0,0.0,0.0,0.0,706.0,409.7504353,"{'type': 'Polygon', 'coordinates': [[[9.997691820392218, 53.456291019015175], [9.997900591987953, 53.45469555692392], [10.000523695167354, 53.45412453523309], [10.002938140796783, 53.45514896431465], [10.00272948773296, 53.45674444201511], [10.000106270504581, 53.457315475026164], [9.997691820392218, 53.456291019015175]]]}",1
252,891f1530e6fffff,0,0,0,0,1,0,1723.0,408.0,23.67962855,256.0,14.85780615,507.0,29.42542078,718.0,41.74418605,252.0,62.06896552,730.0,2.2082191780000002,296.0,40.54794521,176.0,24.10958904,30.0,17.04545455,10.07031969,171.0968523,17.0,13.0,239.0,220.0,19.0,586.0,52.5,52.0,4.585537919,7.0,3.03030303,8.0,3.8834951460000005,278.0,16.13464887,113.0,33.93393393,91.0,693.0,32295.0,431.0,567.0,1.0,468.0,82.53968254,102.8024691,33.82994777,0.0,0.0,484.0,0.0,1.0,25.18518519,0.0,0.0,0.0,0.0,706.0,409.7504353,"{'type': 'Polygon', 'coordinates': [[[10.00272948773296, 53.45674444201511], [10.002938140796783, 53.45514896431465], [10.005561279045315, 53.454577832528436], [10.007975878261002, 53.45560216711596], [10.00776734374135, 53.45719766041925], [10.005144091458625, 53.45776880353353], [10.00272948773296, 53.45674444201511]]]}",1
