,hex_id,U-Bahn,S-Bahn,DB,R-Bahn,Bus,rank,population,under_18s,share_under_18s,65yo_and_older,share_65yo_and_older,foreigners,share_foreigners,pop_w_migration_bg,share_pop_w_migration_bg,under_18_mig_bg,share_under_18_mig_bg,hh,ppl_per_hh,single_per_hh,share_single_per_hh,hh_w_chld,share_hh_w_chld,sngl_parent,share_sngl_parent,area_km,pop_dnsty,births,deaths,immigration,moving_away,migr_balance,social_insur,employment_rate,unemployed,share_unemployed,yng_unemployed,share_yng_unemployed,old_unemployed,share_old_unemployed,sgb_2,share_sgb_2,under_15_min_security,share_under_15_min_security,community_of_needs_sgb_2,taxpayers,total_income_per_taxpayer,residental_bldngs,apartments,ready_to_move_apt,apt_in_houses,share_apt_in_houses,apt_size,living_space_per_inhab,social_housing,share_social_housing,land_prices,kita_preschool,primary_schools,share_high_school_stud,doctors,practitioners,dentists,pharmacies,private_cars,car_density,geometry,counts,bike_end,bike_start
20,891f1532a3bffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[9.999925822155355, 53.49764152913199], [10.000134674762819, 53.496047132618784], [10.002759472223527, 53.49547668908342], [10.005175531261948, 53.496500630697334], [10.004966797343608, 53.49809504279288], [10.002341885694452, 53.498665497693516], [9.999925822155355, 53.49764152913199]]]}",1,728,712
21,891f1532a47ffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[9.98763793107409, 53.49411529685547], [9.987847065092575, 53.49252087525543], [9.990471678025207, 53.491950663398555], [9.992887271151924, 53.49297486179935], [9.992678255783652, 53.49456929899856], [9.990053528635144, 53.49513952219921], [9.98763793107409, 53.49411529685547]]]}",1,488,496
22,891f1532c87ffff,0,0,0,0,1,0,3627.0,756.0,20.84367246,333.0,9.181141439,1168.0,32.20292253,1718.0,47.26272352,512.0,67.63540291,1745.0,2.115759312,707.0,40.51575931,416.0,23.83954155,62.0,14.90384615,2.42561203,1495.292716,68.0,9.0,903.0,665.0,238.0,1191.0,47.5,86.0,3.3000767460000002,11.0,3.1976744189999997,7.0,2.364864865,487.0,13.42707472,171.0,24.85465116,205.0,1255.0,93206.0,86.0,1478.0,182.0,6.0,0.4059539919,92.797023,37.81472291,8.0,0.5412719892,0.0,4.0,1.0,46.37681159,13.0,5.0,7.0,1.0,960.0,264.681555,"{'type': 'Polygon', 'coordinates': [[[9.989238966543322, 53.54021994648683], [9.98944821253486, 53.53862671917012], [9.992074715221344, 53.53805717295513], [9.994492086287734, 53.53908084266539], [9.994282959120284, 53.54067408555242], [9.991656342059041, 53.54124364316025], [9.989238966543322, 53.54021994648683]]]}",1,822,829
23,891f1532cb3ffff,1,0,0,0,1,0,3627.0,756.0,20.84367246,333.0,9.181141439,1168.0,32.20292253,1718.0,47.26272352,512.0,67.63540291,1745.0,2.115759312,707.0,40.51575931,416.0,23.83954155,62.0,14.90384615,2.42561203,1495.292716,68.0,9.0,903.0,665.0,238.0,1191.0,47.5,86.0,3.3000767460000002,11.0,3.1976744189999997,7.0,2.364864865,487.0,13.42707472,171.0,24.85465116,205.0,1255.0,93206.0,86.0,1478.0,182.0,6.0,0.4059539919,92.797023,37.81472291,8.0,0.5412719892,0.0,4.0,1.0,46.37681159,13.0,5.0,7.0,1.0,960.0,264.681555,"{'type': 'Polygon', 'coordinates': [[[9.994282959120284, 53.54067408555242], [9.994492086287734, 53.53908084266539], [9.99711862420274, 53.53851118620329], [9.999536149306916, 53.539534761228964], [9.999327140975804, 53.54112801968], [9.996700488700897, 53.54169768754276], [9.994282959120284, 53.54067408555242]]]}",5,122,114
24,891f1532d23ffff,0,0,0,0,1,0,9225.0,1581.0,17.13821138,1344.0,14.56910569,2593.0,28.10840108,5147.0,55.63722841,1242.0,78.60759494,5275.0,1.750331754,3150.0,59.71563981,892.0,16.90995261,295.0,33.07174888,7.190858696,1282.878776,103.0,101.0,1107.0,1033.0,74.0,3554.0,55.2,547.0,8.41409014,38.0,3.7037037039999996,82.0,7.714016933,1841.0,19.95663957,575.0,41.66666667,912.0,4024.0,20473.0,523.0,4596.0,38.0,137.0,2.9808529160000004,60.53959965,30.16151762,903.0,19.64751958,274.0,4.0,1.0,24.94577007,5.0,5.0,5.0,2.0,2380.0,257.9945799,"{'type': 'Polygon', 'coordinates': [[[10.035890612875644, 53.53473897411427], [10.036098728210249, 53.53314535044703], [10.038725159389386, 53.532574636976285], [10.041143589433618, 53.53359753571885], [10.040935593000865, 53.5351911749036], [10.038309047618736, 53.53576189982964], [10.035890612875644, 53.53473897411427]]]}",1,693,797
25,891f1532d7bffff,0,0,0,0,1,0,4667.0,925.0,19.82001286,388.0,8.313691879,2106.0,45.12534819,3374.0,72.31033005,848.0,91.87432286,2510.0,1.880079681,1433.0,57.09163347,520.0,20.71713147,146.0,28.07692308,4.371206162,1067.6687,52.0,15.0,609.0,583.0,26.0,1769.0,51.5,333.0,9.511568123,29.0,3.9030955589999996,36.0,10.34482759,1118.0,23.95543175,334.0,42.93059126,505.0,1911.0,15831.0,210.0,2040.0,0.0,14.0,0.6862745098,60.96372549,26.64795372,413.0,20.24509804,247.0,2.0,1.0,17.05882353,3.0,3.0,3.0,0.0,787.0,168.6308121,"{'type': 'Polygon', 'coordinates': [[[10.02138219021588, 53.52860028200012], [10.021590631744486, 53.52700657671788], [10.024216764647333, 53.526436106676556], [10.026634570246834, 53.52745933049097], [10.02642624756694, 53.529053051311735], [10.023800000435571, 53.52962353278095], [10.02138219021588, 53.52860028200012]]]}",1,35,40
26,891f1532d97ffff,0,0,0,0,1,0,3939.0,448.0,11.37344504,133.0,3.376491495,1812.0,46.00152323,2470.0,62.48418922,379.0,84.40979955,2009.0,1.554504729,1314.0,65.40567446,201.0,10.0049776,55.0,27.36318408,2.495986588,1578.13348,61.0,8.0,1356.0,1615.0,-259.0,1645.0,47.4,248.0,7.253582918999999,29.0,3.3448673589999998,26.0,12.80788177,724.0,18.38029957,155.0,40.05167959,475.0,1199.0,19468.0,86.0,1877.0,203.0,6.0,0.3196590304,56.90356953,27.11551155,219.0,11.66755461,860.0,5.0,1.0,27.73109244,0.0,0.0,12.0,0.0,497.0,126.17415590000002,"{'type': 'Polygon', 'coordinates': [[[10.021715570684051, 53.54555809906749], [10.021924059323291, 53.543964834769824], [10.024550887067617, 53.54339461552498], [10.02696934045729, 53.544417649133585], [10.026760970730253, 53.54601092895946], [10.024134028698105, 53.546581159649904], [10.021715570684051, 53.54555809906749]]]}",1,2153,2197
27,891f1532e33ffff,0,0,0,0,1,0,54169.0,11236.0,20.74249109,7294.0,13.46526611,17593.0,32.47798556,32447.0,59.94273046,8767.0,78.4027902,26250.0,2.0339047619999997,12879.0,49.06285714,6068.0,23.11619048,1604.0,26.43375082,35.38672277,1530.771876,743.0,475.0,5229.0,6176.0,-947.0,19577.0,51.9,3399.0,9.066175882000001,282.0,3.88858246,424.0,8.05777271,11703.0,21.6046078,3666.0,39.06649616,5255.0,21384.0,21890.0,4653.0,22618.0,55.0,3174.0,14.03307101,69.68949509,29.09850653,5245.0,23.18949509,231.0,27.0,7.0,22.66483516,71.0,39.0,22.0,9.0,13544.0,250.03230630000002,"{'type': 'Polygon', 'coordinates': [[[9.982292733414393, 53.515408624419244], [9.982502064172087, 53.513814787316186], [9.985127529238314, 53.51324502417803], [9.987543777852652, 53.514269086786804], [9.987334565812619, 53.51586293948302], [9.984708986437365, 53.51643271397868], [9.982292733414393, 53.515408624419244]]]}",1,1319,1412
28,891f153402fffff,0,0,0,0,1,0,39168.0,6105.0,15.58670343,9323.0,23.80259395,4699.0,11.997038400000001,15225.0,38.87002476,3467.0,56.98553583,20803.0,1.882036245,10108.0,48.5891458,3794.0,18.23775417,1082.0,28.51871376,13.04495229,3002.540686,325.0,461.0,2984.0,3256.0,-272.0,15308.0,61.4,1248.0,5.024559143,56.0,1.353965184,240.0,4.8348106369999995,3882.0,9.911151961,1026.0,20.49131216,2082.0,18234.0,29127.0,5727.0,20082.0,43.0,4445.0,22.13424958,74.83288517,38.36790237,1567.0,7.803007668999999,390.0,14.0,4.0,41.67507568,48.0,18.0,28.0,7.0,14506.0,370.3533497,"{'type': 'Polygon', 'coordinates': [[[10.204159977979506, 53.496479138392736], [10.204363954263567, 53.494883610669426], [10.206989350011668, 53.4943084060287], [10.209410882987337, 53.495328717451564], [10.209207025813987, 53.49692426051171], [10.206581516551083, 53.49749947681355], [10.204159977979506, 53.496479138392736]]]}",1,120,104
29,891f15342b3ffff,0,1,0,0,1,5,35669.0,6188.0,17.34839777,7147.0,20.03700692,5325.0,14.92892988,11660.0,32.75096905,2859.0,46.44249513,18117.0,1.8871225919999999,8857.0,48.88778495,3534.0,19.50654082,956.0,27.05149972,10.35909855,3443.253276,382.0,390.0,4712.0,4130.0,582.0,13383.0,58.1,1225.0,5.2608975739999995,66.0,1.6793893130000002,187.0,4.574363992,3828.0,10.73200819,1084.0,20.6988734,2041.0,15979.0,35049.0,5155.0,16993.0,179.0,4037.0,23.75684105,79.35785323,37.80672292,716.0,4.2134996760000005,420.0,23.0,7.0,46.60887302,150.0,39.0,48.0,11.0,12161.0,340.9403123,"{'type': 'Polygon', 'coordinates': [[[10.17954121663517, 53.4894639645114], [10.179745758417782, 53.487868385381816], [10.182370792789296, 53.48729364562305], [10.184791398946139, 53.488314473376896], [10.184586976197268, 53.489910067877105], [10.181961828254607, 53.49048481925422], [10.17954121663517, 53.4894639645114]]]}",10,101,105
30,891f1534383ffff,0,1,0,1,1,8,39168.0,6105.0,15.58670343,9323.0,23.80259395,4699.0,11.997038400000001,15225.0,38.87002476,3467.0,56.98553583,20803.0,1.882036245,10108.0,48.5891458,3794.0,18.23775417,1082.0,28.51871376,13.04495229,3002.540686,325.0,461.0,2984.0,3256.0,-272.0,15308.0,61.4,1248.0,5.024559143,56.0,1.353965184,240.0,4.8348106369999995,3882.0,9.911151961,1026.0,20.49131216,2082.0,18234.0,29127.0,5727.0,20082.0,43.0,4445.0,22.13424958,74.83288517,38.36790237,1567.0,7.803007668999999,390.0,14.0,4.0,41.67507568,48.0,18.0,28.0,7.0,14506.0,370.3533497,"{'type': 'Polygon', 'coordinates': [[[10.204771877039024, 53.49169242702535], [10.204975823531875, 53.49009677110622], [10.20760102574428, 53.48952147935841], [10.210022394956509, 53.49054183187391], [10.209818567557866, 53.492137503131836], [10.207193251849594, 53.49271280653686], [10.204771877039024, 53.49169242702535]]]}",17,226,241
31,891f153438fffff,0,0,0,0,1,0,35669.0,6188.0,17.34839777,7147.0,20.03700692,5325.0,14.92892988,11660.0,32.75096905,2859.0,46.44249513,18117.0,1.8871225919999999,8857.0,48.88778495,3534.0,19.50654082,956.0,27.05149972,10.35909855,3443.253276,382.0,390.0,4712.0,4130.0,582.0,13383.0,58.1,1225.0,5.2608975739999995,66.0,1.6793893130000002,187.0,4.574363992,3828.0,10.73200819,1084.0,20.6988734,2041.0,15979.0,35049.0,5155.0,16993.0,179.0,4037.0,23.75684105,79.35785323,37.80672292,716.0,4.2134996760000005,420.0,23.0,7.0,46.60887302,150.0,39.0,48.0,11.0,12161.0,340.9403123,"{'type': 'Polygon', 'coordinates': [[[10.20760102574428, 53.48952147935841], [10.207804897802498, 53.48792575167344], [10.210430019984075, 53.48735036116593], [10.212851383583121, 53.48837068668564], [10.212647630616967, 53.48996642970724], [10.210022394956509, 53.49054183187391], [10.20760102574428, 53.48952147935841]]]}",1,112,133
32,891f15343abffff,0,0,0,0,1,0,35669.0,6188.0,17.34839777,7147.0,20.03700692,5325.0,14.92892988,11660.0,32.75096905,2859.0,46.44249513,18117.0,1.8871225919999999,8857.0,48.88778495,3534.0,19.50654082,956.0,27.05149972,10.35909855,3443.253276,382.0,390.0,4712.0,4130.0,582.0,13383.0,58.1,1225.0,5.2608975739999995,66.0,1.6793893130000002,187.0,4.574363992,3828.0,10.73200819,1084.0,20.6988734,2041.0,15979.0,35049.0,5155.0,16993.0,179.0,4037.0,23.75684105,79.35785323,37.80672292,716.0,4.2134996760000005,420.0,23.0,7.0,46.60887302,150.0,39.0,48.0,11.0,12161.0,340.9403123,"{'type': 'Polygon', 'coordinates': [[[10.215476539187806, 53.48779518576004], [10.215680217728364, 53.486199370977175], [10.218305293269276, 53.48562377129531], [10.220726803713275, 53.486643974728935], [10.220523244274666, 53.488239804839935], [10.21789805528695, 53.48881541619058], [10.215476539187806, 53.48779518576004]]]}",1,153,153
33,891f1534663ffff,0,1,0,0,2,4,23844.0,5517.0,23.13789633,2063.0,8.652071800000002,4047.0,16.97282335,15363.0,64.46374622,4326.0,78.568834,9594.0,2.4033771109999997,2889.0,30.11257036,3170.0,33.04148426,856.0,27.00315457,4.204242824,5671.413617,295.0,70.0,1683.0,1775.0,-92.0,9854.0,57.7,1022.0,5.933925565,59.0,1.6895761740000002,136.0,4.068202213999999,4021.0,16.86378124,1356.0,29.7498903,1641.0,9440.0,28633.0,3192.0,9227.0,158.0,2503.0,27.12691015,80.28514143,31.0682352,5019.0,54.39471117,288.0,7.0,3.0,40.69400631,16.0,10.0,9.0,2.0,7795.0,326.9166247,"{'type': 'Polygon', 'coordinates': [[[10.156529971584092, 53.4898471426665], [10.156735063841696, 53.48825169687075], [10.159360043018207, 53.487677497346006], [10.161780043582144, 53.488698732033065], [10.161575070312008, 53.49029419322702], [10.158949977487254, 53.4908684043371], [10.156529971584092, 53.4898471426665]]]}",10,125,122
34,891f15a1b4fffff,1,0,0,0,1,0,41670.0,6558.0,15.73794096,10857.0,26.05471562,4289.0,10.29277658,9293.0,22.29553034,2313.0,35.42113323,21810.0,1.877900046,10412.0,47.73956901,4022.0,18.44108207,821.0,20.41272999,12.41758887,3355.7239200000004,359.0,474.0,3947.0,4096.0,-149.0,15119.0,59.4,734.0,2.8940935260000002,52.0,1.3644712669999999,175.0,3.394103957,1505.0,3.611711063,346.0,6.347459182000001,918.0,20811.0,41651.0,8523.0,20814.0,90.0,7356.0,35.341597,85.79177477,42.85265179,760.0,3.651388489,539.0,19.0,5.0,60.72144289,94.0,27.0,37.0,8.0,17484.0,419.58243339999996,"{'type': 'Polygon', 'coordinates': [[[9.947940278309238, 53.64038584456541], [9.948150837977341, 53.63879546097223], [9.950781311651339, 53.638228402585], [9.953201340521629, 53.63925171635759], [9.95299089996219, 53.640842115512086], [9.950360311420502, 53.64140918533405], [9.947940278309238, 53.64038584456541]]]}",5,77,79
35,891f15a8923ffff,0,0,0,0,1,0,57541.0,7384.0,12.83258894,7254.0,12.60666308,6919.0,12.02446951,13528.0,23.50120737,2407.0,32.65499932,38707.0,1.527630661,26071.0,67.35474204,5065.0,13.08548841,1287.0,25.40967423,3.225548705,17839.13537,838.0,300.0,6999.0,7181.0,-182.0,27126.0,62.1,1651.0,3.773973072,86.0,1.884724962,271.0,4.7237232,2578.0,4.480283624,429.0,6.5596330279999995,1811.0,32492.0,37536.0,3259.0,34235.0,92.0,310.0,0.905506061,63.92709216,38.03451452,666.0,1.945377538,1557.0,63.0,8.0,62.50684182,290.0,32.0,57.0,12.0,14983.0,260.3882449,"{'type': 'Polygon', 'coordinates': [[[9.941007707233634, 53.5769609679595], [9.941218223854817, 53.57536896315785], [9.943846070490533, 53.57480109782544], [9.946263515164752, 53.57582522593619], [9.946053117401908, 53.57741724634449], [9.943425156103219, 53.57798512303674], [9.941007707233634, 53.5769609679595]]]}",1,2258,2242
36,891f15a8937ffff,0,0,0,0,1,0,57541.0,7384.0,12.83258894,7254.0,12.60666308,6919.0,12.02446951,13528.0,23.50120737,2407.0,32.65499932,38707.0,1.527630661,26071.0,67.35474204,5065.0,13.08548841,1287.0,25.40967423,3.225548705,17839.13537,838.0,300.0,6999.0,7181.0,-182.0,27126.0,62.1,1651.0,3.773973072,86.0,1.884724962,271.0,4.7237232,2578.0,4.480283624,429.0,6.5596330279999995,1811.0,32492.0,37536.0,3259.0,34235.0,92.0,310.0,0.905506061,63.92709216,38.03451452,666.0,1.945377538,1557.0,63.0,8.0,62.50684182,290.0,32.0,57.0,12.0,14983.0,260.3882449,"{'type': 'Polygon', 'coordinates': [[[9.943214683538587, 53.579577071513235], [9.943425156103219, 53.57798512303674], [9.946053117401908, 53.57741724634449], [9.948470720797813, 53.57844130676438], [9.94826036710588, 53.58003327084335], [9.94563229114206, 53.58060115890133], [9.943214683538587, 53.579577071513235]]]}",1,2053,2059
37,891f15a89abffff,0,0,0,0,1,0,25753.0,3565.0,13.84304741,4868.0,18.90265212,4649.0,18.05226576,8636.0,33.47546321,1733.0,48.52982358,14618.0,1.7038582569999998,8400.0,57.46340129,2229.0,15.24832398,517.0,23.19425751,6.089201463999999,4229.290187,294.0,243.0,3935.0,3913.0,22.0,10633.0,60.1,852.0,4.791362052,61.0,2.177793645,139.0,5.140532544,1958.0,7.602997708999999,405.0,13.05188527,1259.0,12277.0,32600.0,2783.0,13815.0,107.0,1688.0,12.21860297,69.79182048,37.43928863,197.0,1.425986247,491.0,11.0,3.0,50.61043285,37.0,13.0,8.0,3.0,8123.0,315.4195628,"{'type': 'Polygon', 'coordinates': [[[9.935330519363218, 53.58128019572551], [9.935541185598787, 53.57968833479412], [9.938169190190719, 53.57912066726116], [9.940586643240724, 53.58014484930508], [9.940376095867503, 53.5817367258474], [9.937747976578674, 53.58230440473629], [9.935330519363218, 53.58128019572551]]]}",1,1015,987
38,891f15a8aabffff,0,1,0,0,1,7,15281.0,3132.0,20.49604084,3190.0,20.87559715,1854.0,12.13271383,3842.0,25.13246549,1119.0,35.78509754,7214.0,2.109093429,3014.0,41.77987247,1834.0,25.42278902,255.0,13.904034900000001,5.946814357,2569.611069,204.0,139.0,1870.0,1629.0,241.0,4702.0,50.1,234.0,2.491482112,14.0,1.0582010579999999,44.0,2.722772277,462.0,3.023362345,138.0,5.113004817,219.0,7056.0,108258.0,2748.0,7020.0,58.0,2357.0,33.57549858,112.96695159999999,51.89634186,157.0,2.2364672359999997,1481.0,13.0,3.0,82.11284514,42.0,8.0,10.0,1.0,6606.0,432.30155089999994,"{'type': 'Polygon', 'coordinates': [[[9.884588048569821, 53.55975931603673], [9.884799853850408, 53.55816717060644], [9.887426803844562, 53.55760035362574], [9.889842063339403, 53.55862567081689], [9.88963037673373, 53.56021783193137], [9.887003311955006, 53.56078466017191], [9.884588048569821, 53.55975931603673]]]}",12,341,339
39,891f15a8b23ffff,0,0,0,0,1,0,35480.0,5585.0,15.74126268,4891.0,13.78523112,4577.0,12.90022548,9342.0,26.34294899,1933.0,34.66642755,21616.0,1.663813842,13264.0,61.36195411,3745.0,17.32512953,1026.0,27.3965287,2.795190658,12693.23075,457.0,214.0,3801.0,3916.0,-115.0,14942.0,57.9,1197.0,4.650891712,59.0,1.974564926,220.0,5.450941526,2205.0,6.214768884,415.0,8.553173949,1462.0,18815.0,40830.0,2399.0,19593.0,108.0,416.0,2.1232072680000003,70.42117083,38.88844419,1086.0,5.542795896,1599.0,34.0,4.0,51.45442793,175.0,28.0,61.0,9.0,9646.0,271.8714769,"{'type': 'Polygon', 'coordinates': [[[9.925564549702528, 53.558644771793475], [9.925775374450536, 53.55705237283896], [9.928402418506613, 53.55648458686047], [9.930818752459032, 53.55750918851922], [9.930608046468782, 53.55910160310958], [9.92798088776507, 53.559669400406705], [9.925564549702528, 53.558644771793475]]]}",1,2042,2049
40,891f15a8b83ffff,0,0,0,0,1,0,31160.0,5216.0,16.7394095,3988.0,12.79845956,7464.0,23.95378691,11481.0,36.86542722,2606.0,49.99040859,16912.0,1.735158467,9934.0,58.73935667,2961.0,17.50827815,711.0,24.01215805,10.54097228,2956.084047,403.0,246.0,4824.0,4938.0,-114.0,12442.0,55.1,1347.0,5.932352682,140.0,3.985197837,203.0,6.937799042999999,3800.0,12.19512195,893.0,19.99552172,2290.0,14963.0,33565.0,3535.0,14490.0,46.0,2309.0,15.93512767,69.79075224,32.45404365,372.0,2.567287785,714.0,27.0,4.0,41.83098592,39.0,12.0,23.0,5.0,8654.0,277.7278562,"{'type': 'Polygon', 'coordinates': [[[9.909167900180439, 53.56682626384683], [9.909379142803957, 53.56523416828647], [9.912006466365764, 53.564666888060664], [9.91442266203085, 53.56569169209357], [9.91421153816063, 53.5672838033046], [9.911584099868678, 53.56785109483341], [9.909167900180439, 53.56682626384683]]]}",1,707,704
41,891f15a8bc7ffff,0,0,0,0,1,0,31160.0,5216.0,16.7394095,3988.0,12.79845956,7464.0,23.95378691,11481.0,36.86542722,2606.0,49.99040859,16912.0,1.735158467,9934.0,58.73935667,2961.0,17.50827815,711.0,24.01215805,10.54097228,2956.084047,403.0,246.0,4824.0,4938.0,-114.0,12442.0,55.1,1347.0,5.932352682,140.0,3.985197837,203.0,6.937799042999999,3800.0,12.19512195,893.0,19.99552172,2290.0,14963.0,33565.0,3535.0,14490.0,46.0,2309.0,15.93512767,69.79075224,32.45404365,372.0,2.567287785,714.0,27.0,4.0,41.83098592,39.0,12.0,23.0,5.0,8654.0,277.7278562,"{'type': 'Polygon', 'coordinates': [[[9.904758506051184, 53.561592151712695], [9.904969836557637, 53.559999943583364], [9.907596930665735, 53.55943268594586], [9.910012808989826, 53.56045762514785], [9.909801597207913, 53.56204984893618], [9.907174388374097, 53.5626171178649], [9.904758506051184, 53.561592151712695]]]}",1,463,464
42,891f15a8d3bffff,0,1,0,0,1,5,25753.0,3565.0,13.84304741,4868.0,18.90265212,4649.0,18.05226576,8636.0,33.47546321,1733.0,48.52982358,14618.0,1.7038582569999998,8400.0,57.46340129,2229.0,15.24832398,517.0,23.19425751,6.089201463999999,4229.290187,294.0,243.0,3935.0,3913.0,22.0,10633.0,60.1,852.0,4.791362052,61.0,2.177793645,139.0,5.140532544,1958.0,7.602997708999999,405.0,13.05188527,1259.0,12277.0,32600.0,2783.0,13815.0,107.0,1688.0,12.21860297,69.79182048,37.43928863,197.0,1.425986247,491.0,11.0,3.0,50.61043285,37.0,13.0,8.0,3.0,8123.0,315.4195628,"{'type': 'Polygon', 'coordinates': [[[9.916089057169671, 53.59161791090878], [9.916300216419382, 53.59002642532201], [9.91892857988663, 53.589459362586936], [9.921345898897338, 53.59048377410162], [9.92113485850752, 53.59207527531627], [9.918506380243818, 53.59264234938973], [9.916089057169671, 53.59161791090878]]]}",10,362,366
43,891f15a8e03ffff,0,0,0,0,2,0,26422.0,5370.0,20.32397245,5907.0,22.35636969,4781.0,18.09476951,10647.0,40.32038173,3068.0,57.2815534,13117.0,1.99077533,6136.0,46.7789891,3009.0,22.93969658,870.0,28.91326022,7.250842254,3643.99046,275.0,349.0,2623.0,2243.0,380.0,8358.0,53.2,1019.0,6.377918257,82.0,3.050595238,135.0,4.4103234239999995,3743.0,14.16622512,1222.0,26.92816219,1765.0,11482.0,43177.0,4046.0,12584.0,157.0,3351.0,26.62905277,84.41362047,40.20365604,1224.0,9.726636999,824.0,14.0,4.0,45.21489971,71.0,18.0,16.0,5.0,9099.0,344.37211410000003,"{'type': 'Polygon', 'coordinates': [[[9.857467221492456, 53.57179034680424], [9.857679712996154, 53.57019866453373], [9.86030706229569, 53.569632661246864], [9.862722035003664, 53.570658328999514], [9.862509662161683, 53.57225002697956], [9.859882197946705, 53.57281604149885], [9.857467221492456, 53.57179034680424]]]}",2,174,171
44,891f15a9997ffff,0,0,0,0,1,0,7307.0,1453.0,19.88504174,1864.0,25.50978514,778.0,10.64732448,1448.0,19.83833402,394.0,27.24757953,3545.0,2.088293371,1547.0,43.63892807,826.0,23.30042313,119.0,14.40677966,4.379429102,1668.482314,43.0,109.0,807.0,682.0,125.0,1784.0,42.7,78.0,1.8383219419999999,0.0,0.0,19.0,2.206736353,51.0,0.6979608594,6.0,0.5,38.0,3286.0,120716.0,1822.0,3242.0,36.0,1720.0,53.05367057,124.30012340000002,55.14999316,0.0,0.0,1343.0,7.0,1.0,75.60483871,17.0,1.0,8.0,2.0,3681.0,503.76351439999996,"{'type': 'Polygon', 'coordinates': [[[9.860653508667237, 53.54791062525723], [9.86086584514646, 53.54631830194894], [9.863492227345038, 53.545751860271004], [9.86590638788063, 53.54677773068993], [9.865694169981564, 53.548370069717976], [9.86306767296343, 53.54893652260868], [9.860653508667237, 53.54791062525723]]]}",1,600,630
45,891f15ac053ffff,0,0,0,0,1,0,41892.0,4304.0,10.274038000000001,5491.0,13.10751456,5558.0,13.26744963,11292.0,26.97047865,2010.0,46.95164681,29252.0,1.451969096,20637.0,70.54902229,2958.0,10.11212909,808.0,27.31575389,3.851196067,10877.65963,511.0,404.0,5767.0,5553.0,214.0,21726.0,66.8,1643.0,5.038795351,112.0,2.6832774319999997,304.0,7.409212771,3463.0,8.266494796,631.0,16.63152346,2371.0,23386.0,28330.0,2682.0,26708.0,83.0,278.0,1.040886626,56.65250112,36.11847131,1032.0,3.8640107830000003,840.0,13.0,2.0,37.4749499,97.0,28.0,37.0,13.0,11164.0,266.49479610000003,"{'type': 'Polygon', 'coordinates': [[[10.037240758372256, 53.60253806350999], [10.037449061570095, 53.60094620459462], [10.040078274922955, 53.60037649375613], [10.042499299514944, 53.60139863030821], [10.042291115473454, 53.60299050470001], [10.03966178768035, 53.603560227064705], [10.037240758372256, 53.60253806350999]]]}",1,1122,1136
46,891f15ac0bbffff,0,0,0,0,2,0,19662.0,3855.0,19.60634727,3884.0,19.75383989,4589.0,23.33943648,10109.0,51.41912513,2782.0,72.3348934,9765.0,2.022119816,4534.0,46.43113159,2189.0,22.41679467,700.0,31.97807218,2.4983669319999997,7869.940859,245.0,160.0,1727.0,1528.0,199.0,6546.0,52.6,1110.0,8.865106621,110.0,4.811898513,179.0,7.669237361,4669.0,23.74631268,1512.0,46.42308873,2018.0,8598.0,22730.0,957.0,8851.0,85.0,335.0,3.7848830639999997,74.00406734,33.31349812,2891.0,32.66297593,441.0,12.0,2.0,25.77639752,9.0,7.0,8.0,3.0,5692.0,289.49242189999995,"{'type': 'Polygon', 'coordinates': [[[10.053982222023658, 53.61128378841818], [10.054190153719471, 53.60969206786234], [10.056819780092638, 53.609122101518636], [10.059241589183317, 53.61014384417269], [10.05903377671157, 53.611735580179804], [10.056404035921782, 53.61230555808299], [10.053982222023658, 53.61128378841818]]]}",2,230,214
